실행순서,실행묶음,하위검증유형,비교기간유형,기간형태,필요공식값,계산규칙,좌표난이도,원문수치구성,공식조회경로,현재실행준비,완료판정기준,Claim번호,원문,현재결과상태,실패원인코드,대표분류,기본검증방법,기사작성일,지표,기사값,단위,기준시점,주기,공식자료경로,실패단계,실패원인_쉬운설명,추가처리조건,분류근거,분류방식,분류확신도,기사번호,문장번호,분야,지역,대상집단,차원,비교조건,계산방식,조건,출처힌트,현재판정,세부문제유형,남은작업,공식근거URL,실행일시,개선후상태,해결여부,공식좌표,공식값,공표근거,응답해시,남은원인,검토메모
3,D3 정확한 값·세부 좌표,정확한 값 직접 비교,월간,월간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단일 세부조건(차원),수치 1개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A02656_11,취업자 수가 31만2000명 증가한 지난 9월 보건업 및 사회복지 서비스업에서는 30만4000명이 늘었다.,HOLD,NO_HARD_GUARD_CANDIDATE,직접값 확인,직접값 확인,2025-10-27,취업자 수,312000,명,2025-09,M,KOSIS 세부 차원 통계표,필수 조건 검사,기간·단위·지역 등 필수 조건을 모두 만족하는 공식 통계표 후보가 없음,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=HARD_GUARD_ALIAS | 최신결과사유=NO_HARD_GUARD_CANDIDATE,12개 슬롯 + 통합 원장 진단 규칙,확정,A02656,11,,,,"{""raw"": ""{\""산업\"": [\""서비스업\""]}""}","{""claimed_operands"": ""[{'raw': '30만4000명', 'value': 304000.0, 'unit': '명'}]""}",DIRECT_VALUE,"{""direction"": ""INCREASE""}",,UNDETERMINED,HARD_GUARD_ALIAS,NO_HARD_GUARD_CANDIDATE,,,,,,,,,,
3,D3 정확한 값·세부 좌표,정확한 값 직접 비교,연간,연간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단일 세부조건(대상집단),기사 수치 없음,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A02656_28,이는 지난해 1인 가구 최저생계비(133만원)에 못 미치는 수준이다.,HOLD,NO_EVIDENCE_COORDINATE_CANDIDATE,직접값 확인,직접값 확인,2025-10-27,1인 가구 수,1330000,원,2024,Y,KOSIS 세부 차원 통계표,필수 조건 검사,공식 구조는 확인했지만 실제 값을 조회할 좌표를 확정하지 못함,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=COORDINATE_GENERAL | 최신결과사유=NO_EVIDENCE_COORDINATE_CANDIDATE,12개 슬롯 + 통합 원장 진단 규칙,확정,A02656,28,,,1인 가구,,,DIRECT_VALUE,,,UNDETERMINED,COORDINATE_GENERAL,NO_EVIDENCE_COORDINATE_CANDIDATE,,,,,,,,,,
3,D3 정확한 값·세부 좌표,정확한 값 직접 비교,분기,분기,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단일 세부조건(지역),기사 수치 없음,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A02656_5,1분기 우리나라 실질 국내총생산은 0.2% 뒷걸음질 쳤다.,HOLD,NO_HARD_GUARD_CANDIDATE,직접값 확인,직접값 확인,2025-10-27,GDP,0.2,%,2025-Q1,Q,KOSIS 세부 차원 통계표,필수 조건 검사,기간·단위·지역 등 필수 조건을 모두 만족하는 공식 통계표 후보가 없음,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=HARD_GUARD_ALIAS | 최신결과사유=NO_HARD_GUARD_CANDIDATE,12개 슬롯 + 통합 원장 진단 규칙,확정,A02656,5,,전국,,,,DIRECT_VALUE,,,UNDETERMINED,HARD_GUARD_ALIAS,NO_HARD_GUARD_CANDIDATE,,,,,,,,,,
3,D3 정확한 값·세부 좌표,정확한 값 직접 비교,분기,분기,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단일 세부조건(차원),수치 2개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A02676_2,"2일 국가데이터처에 따르면, 올해 3분기(7~9월) 15~29세 실업률은 5.1%로 전년 같은 기간(4.9%) 대비 0.2%포인트 상승했다.",HOLD,KOSIS_METADATA_UNAVAILABLE,직접값 확인,직접값 확인,2025-11-03,실업률,0.2,%p,2025-Q3,Q,KOSIS 세부 차원 통계표,KOSIS 공식 구조 확인,KOSIS 표의 항목·기간·분류 구조 조회를 완료하지 못함,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=OFFICIAL_METADATA_LOOKUP | 최신결과사유=KOSIS_METADATA_UNAVAILABLE,12개 슬롯 + 통합 원장 진단 규칙,확정,A02676,2,,,,"{""raw"": ""{\""연령\"": \""15~29세\""}""}","{""claimed_operands"": ""[{'raw': '5.1%', 'value': 5.1, 'unit': '%'}, {'raw': '4.9%', 'value': 4.9, 'unit': '%'}]""}",DIRECT_VALUE,"{""direction"": ""INCREASE""}",,UNDETERMINED,OFFICIAL_METADATA_LOOKUP,KOSIS_METADATA_UNAVAILABLE,,,,,,,,,,
3,D3 정확한 값·세부 좌표,정확한 값 직접 비교,분기,분기,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,복합 세부조건(대상집단·차원),기사 수치 없음,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A02676_3,작년 4분기 이후 4개 분기 연속으로 청년 실업률이 악화했다.,HOLD,KOSIS_METADATA_UNAVAILABLE,직접값 확인,직접값 확인,2025-11-03,실업률,4,개,2024-Q4,Q,KOSIS 세부 차원 통계표,KOSIS 공식 구조 확인,KOSIS 표의 항목·기간·분류 구조 조회를 완료하지 못함,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=OFFICIAL_METADATA_LOOKUP | 최신결과사유=KOSIS_METADATA_UNAVAILABLE,12개 슬롯 + 통합 원장 진단 규칙,확정,A02676,3,,,청년,"{""raw"": ""{\""연령집단\"": \""청년\""}""}",,DIRECT_VALUE,,,UNDETERMINED,OFFICIAL_METADATA_LOOKUP,KOSIS_METADATA_UNAVAILABLE,,,,,,,,,,
3,D3 정확한 값·세부 좌표,정확한 값 직접 비교,월간,월간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단일 세부조건(지역),수치 2개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A02680_2,"3일 국가데이터처의 경제활동인구조사 마이크로데이터를 분석한 결과에 따르면, 지난 9월 기준 국내 부업자 수는 67만9367명으로 지난해 9월(65만5475명)보다 2만4000명가량 늘었다.",HOLD,NO_HARD_GUARD_CANDIDATE,직접값 확인,직접값 확인,2025-11-04,경제활동인구,679367,명,2024-09,M,KOSIS 세부 차원 통계표,필수 조건 검사,기간·단위·지역 등 필수 조건을 모두 만족하는 공식 통계표 후보가 없음,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=HARD_GUARD_ALIAS | 최신결과사유=NO_HARD_GUARD_CANDIDATE,12개 슬롯 + 통합 원장 진단 규칙,확정,A02680,2,,전국,,,"{""claimed_operands"": ""[{'raw': '65만5475명', 'value': 655475.0, 'unit': '명'}, {'raw': '2만4000명', 'value': 24000.0, 'unit': '명'}]""}",DIRECT_VALUE,,,UNDETERMINED,HARD_GUARD_ALIAS,NO_HARD_GUARD_CANDIDATE,,,,,,,,,,
3,D3 정확한 값·세부 좌표,정확한 값 직접 비교,연간,연간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,복합 세부조건(대상집단·차원),수치 1개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A02693_1,코로나 팬데믹 이전 3%대 중후반대였던 실업률이 2022년 이후 2% 중후반대로 낮아진 현상의 상당 부분이 청년층의 구직 포기 때문이라는 국책 연구 기관의 분석 결과가 6일 나왔다.,HOLD,NO_EVIDENCE_COORDINATE_CANDIDATE,직접값 확인,직접값 확인,2025-11-06,실업률,3,%,2022,Y,KOSIS 세부 차원 통계표,필수 조건 검사,공식 구조는 확인했지만 실제 값을 조회할 좌표를 확정하지 못함,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=COORDINATE_GENERAL | 최신결과사유=NO_EVIDENCE_COORDINATE_CANDIDATE,12개 슬롯 + 통합 원장 진단 규칙,확정,A02693,1,,,청년,"{""raw"": ""{\""연령집단\"": \""청년\""}""}","{""claimed_operands"": ""[{'raw': '2%', 'value': 2.0, 'unit': '%'}]""}",DIRECT_VALUE,,,UNDETERMINED,COORDINATE_GENERAL,NO_EVIDENCE_COORDINATE_CANDIDATE,,,,,,,,,,
4,D4 기준값·세부 좌표,기준값 판정(이상·이하·초과),연간,연간,공식값 1개,공식값과 기준값의 부등호 판정,단일 세부조건(차원),수치 2개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A00006_11,"자동차 수출은 하반기 주요 완성차·부품업계 파업 등에 따른 일부 생산 차질 영향으로 전년도와 보합세인 708억 달러(-0.1%)를 기록하였으며, 2년 연속 700억 달러 이상의 호실적을 이어갔다.",HOLD,NO_HARD_GUARD_CANDIDATE,직접값 확인,직접값 확인,2025-01-01,수출액,70800000000,달러,2025,Y,KOSIS 세부 차원 통계표,필수 조건 검사,기간·단위·지역 등 필수 조건을 모두 만족하는 공식 통계표 후보가 없음,공식값 1개 직접 비교,calculation=THRESHOLD | 세부문제유형=HARD_GUARD_ALIAS | 최신결과사유=NO_HARD_GUARD_CANDIDATE,12개 슬롯 + 통합 원장 진단 규칙,확정,A00006,11,,,,"{""raw"": ""{\""품목\"": [\""자동차\""]}""}","{""claimed_operands"": ""[{'raw': '0.1%', 'value': 0.1, 'unit': '%'}, {'raw': '700억 달러', 'value': 70000000000.0, 'unit': '달러'}]""}",THRESHOLD,"{""operator"": ""GTE""}",,UNDETERMINED,HARD_GUARD_ALIAS,NO_HARD_GUARD_CANDIDATE,,,,,,,,,,
4,D4 기준값·세부 좌표,기준값 판정(이상·이하·초과),월간,월간,공식값 1개,공식값과 기준값의 부등호 판정,단일 세부조건(차원),수치 3개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A00006_9,"◇반도체, 자동차가 이끌고 바이오, 농수산, 화장품 등도 고르게 증가 품목별로는 최대 수출품목인 반도체가 43.9% 증가한 1419억 달러를 기록, 2023년 11월 이후 14개월 연속 증가 흐름을 이어가면서 기존 최대 실적인 2022년 1292억 달러를 2년 만에 경신했다.",HOLD,KOSIS_METADATA_UNAVAILABLE,직접값 확인,직접값 확인,2025-01-01,수출액,43.9,%,2023-11,M,KOSIS 세부 차원 통계표,KOSIS 공식 구조 확인,KOSIS 표의 항목·기간·분류 구조 조회를 완료하지 못함,공식값 1개 직접 비교,calculation=THRESHOLD | 세부문제유형=OFFICIAL_METADATA_LOOKUP | 최신결과사유=KOSIS_METADATA_UNAVAILABLE,12개 슬롯 + 통합 원장 진단 규칙,확정,A00006,9,,,,"{""raw"": ""{\""품목\"": [\""반도체\"", \""자동차\"", \""바이오\"", \""농수산\"", \""화장품\""]}""}","{""claimed_operands"": ""[{'raw': '1419억 달러', 'value': 141900000000.0, 'unit': '달러'}, {'raw': '14개', 'value': 14.0, 'unit': '개'}, {'raw': '1292억 달러', 'value': 129200000000.0, 'unit': '달러'}]""}",THRESHOLD,"{""direction"": ""INCREASE"", ""operator"": ""MAX""}",,UNDETERMINED,OFFICIAL_METADATA_LOOKUP,KOSIS_METADATA_UNAVAILABLE,,,,,,,,,,
4,D4 기준값·세부 좌표,기준값 판정(이상·이하·초과),연간,연간,공식값 1개,공식값과 기준값의 부등호 판정,복합 세부조건(지역·대상집단·차원),기사 수치 없음,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A00308_18,이정희 중앙대 교수는 “작년 한국 인구의 20%가 65세 이상인 초고령사회로 진입하면서 구조적으로 소비 동력이 떨어져 내수가 살아나기 쉽지 않다”고 했다.,HOLD,NO_EVIDENCE_COORDINATE_CANDIDATE,직접값 확인,직접값 확인,2025-01-24,총인구,20,%,2024,Y,KOSIS 세부 차원 통계표,필수 조건 검사,공식 구조는 확인했지만 실제 값을 조회할 좌표를 확정하지 못함,공식값 1개 직접 비교,calculation=THRESHOLD | 세부문제유형=COORDINATE_GENERAL | 최신결과사유=NO_EVIDENCE_COORDINATE_CANDIDATE,12개 슬롯 + 통합 원장 진단 규칙,확정,A00308,18,,전국,65세 이상 인구,"{""raw"": ""{\""연령\"": \""65세 이상\""}""}",,THRESHOLD,"{""direction"": ""DECREASE"", ""operator"": ""GTE""}",,UNDETERMINED,COORDINATE_GENERAL,NO_EVIDENCE_COORDINATE_CANDIDATE,,,,,,,,,,
4,D4 기준값·세부 좌표,기준값 판정(이상·이하·초과),연간,연간,공식값 1개,공식값과 기준값의 부등호 판정,복합 세부조건(지역·대상집단·차원),수치 4개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A00448_30,"동남아시아 사업 확장을 위한 인터내셔널헤드쿼터(iHQ) 조직도 새로 구성할... 내수 부진에 계엄·탄핵 '겹악재'...청년 고용률 43개월 만에 최저 지난해 하반기부터 내수 경기가 부진한 와중에, 계엄·탄핵 사태와 초유의 현직 대통령 구속까지 겹치며 청년 고용이 4년 만에 최저 수준으로 떨어졌... 소상공인 45% ""작년 월평균 영업이익 200만원 이하"" 국내 소상공인 10명 중 7명은 지난해 경영 실적이 좋지 않았다고 응답했다.",HOLD,KOSIS_METADATA_UNAVAILABLE,직접값 확인,직접값 확인,2025-02-04,고용률,45,%,2024,Y,KOSIS 세부 차원 통계표,KOSIS 공식 구조 확인,KOSIS 표의 항목·기간·분류 구조 조회를 완료하지 못함,공식값 1개 직접 비교,calculation=THRESHOLD | 세부문제유형=OFFICIAL_METADATA_LOOKUP | 최신결과사유=KOSIS_METADATA_UNAVAILABLE,12개 슬롯 + 통합 원장 진단 규칙,확정,A00448,30,,경기,청년,"{""raw"": ""{\""연령집단\"": \""청년\""}""}","{""claimed_operands"": ""[{'raw': '43개', 'value': 43.0, 'unit': '개'}, {'raw': '200만원', 'value': 2000000.0, 'unit': '원'}, {'raw': '10명', 'value': 10.0, 'unit': '명'}, {'raw': '7명', 'value': 7.0, 'unit': '명'}]""}",THRESHOLD,"{""direction"": ""DECREASE"", ""operator"": ""LTE""}",,UNDETERMINED,OFFICIAL_METADATA_LOOKUP,KOSIS_METADATA_UNAVAILABLE,,,,,,,,,,
4,D4 기준값·세부 좌표,기준값 판정(이상·이하·초과),연간,연간,공식값 1개,공식값과 기준값의 부등호 판정,복합 세부조건(대상집단·차원),수치 1개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A00579_10,노인 일자리에 참여하려는 고령층도 다수 몰리며 65세 이상 실업률이 9.6%로 전년 동월 대비 0.2%포인트 오르기도 했다.,HOLD,NO_HARD_GUARD_CANDIDATE,직접값 확인,직접값 확인,2025-02-14,실업률,0.2,%p,2025,Y,KOSIS 세부 차원 통계표,필수 조건 검사,기간·단위·지역 등 필수 조건을 모두 만족하는 공식 통계표 후보가 없음,공식값 1개 직접 비교,calculation=THRESHOLD | 세부문제유형=HARD_GUARD_ALIAS | 최신결과사유=NO_HARD_GUARD_CANDIDATE,12개 슬롯 + 통합 원장 진단 규칙,확정,A00579,10,,,65세 이상 인구,"{""raw"": ""{\""연령\"": \""65세 이상\""}""}","{""claimed_operands"": ""[{'raw': '9.6%', 'value': 9.6, 'unit': '%'}]""}",THRESHOLD,"{""operator"": ""GTE""}",,UNDETERMINED,HARD_GUARD_ALIAS,NO_HARD_GUARD_CANDIDATE,,,,,,,,,,
4,D4 기준값·세부 좌표,기준값 판정(이상·이하·초과),연간,연간,공식값 1개,공식값과 기준값의 부등호 판정,단일 세부조건(차원),기사 수치 없음,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A00579_19,"지난달 건설업 취업자는 전년 동월 대비 16만9000명 감소하면서, 지난 2013년 관련 통계 작성 이래 최대 감소폭을 보였다.",HOLD,CALCULATION_EVIDENCE_PLAN_UNRESOLVED,직접값 확인,직접값 확인,2025-02-14,취업자 수,169000,명,2013,Y,KOSIS 세부 차원 통계표,공식값 좌표 확정,계산에 필요한 비교 기간 또는 공식값 묶음을 구성하지 못함,공식값 1개 직접 비교,calculation=THRESHOLD | 세부문제유형=CALCULATION_RECORD_HISTORY | 최신결과사유=CALCULATION_EVIDENCE_PLAN_UNRESOLVED,12개 슬롯 + 통합 원장 진단 규칙,확정,A00579,19,,,,"{""raw"": ""{\""산업\"": [\""건설업\""]}""}",,THRESHOLD,"{""direction"": ""DECREASE"", ""operator"": ""MAX""}",,UNDETERMINED,CALCULATION_RECORD_HISTORY,CALCULATION_EVIDENCE_PLAN_UNRESOLVED,,,,,,,,,,
4,D4 기준값·세부 좌표,기준값 판정(이상·이하·초과),월간,월간,공식값 1개,공식값과 기준값의 부등호 판정,복합 세부조건(대상집단·차원),기사 수치 없음,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A00579_9,이 덕분에 지난달 65세 이상 고령층 취업자만 33만8000명 늘었다.,HOLD,CALCULATION_EVIDENCE_PLAN_UNRESOLVED,직접값 확인,직접값 확인,2025-02-14,취업자 수,338000,명,2025-01,M,KOSIS 세부 차원 통계표,공식값 좌표 확정,계산에 필요한 비교 기간 또는 공식값 묶음을 구성하지 못함,공식값 1개 직접 비교,calculation=THRESHOLD | 세부문제유형=CALCULATION_DIFFERENCE | 최신결과사유=CALCULATION_EVIDENCE_PLAN_UNRESOLVED,12개 슬롯 + 통합 원장 진단 규칙,확정,A00579,9,,,65세 이상 인구,"{""raw"": ""{\""연령\"": \""65세 이상\""}""}",,THRESHOLD,"{""operator"": ""GTE""}",,UNDETERMINED,CALCULATION_DIFFERENCE,CALCULATION_EVIDENCE_PLAN_UNRESOLVED,,,,,,,,,,
4,D4 기준값·세부 좌표,기준값 판정(이상·이하·초과),연간,연간,공식값 1개,공식값과 기준값의 부등호 판정,단일 세부조건(지역),수치 2개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A00760_3,"공정위는 자산총액이 전년도 명목 국내총생산(GDP)의 0.5% 이상(지난해는 10조4000억원)인 기업집단을 ‘상호출자제한 기업집단’으로, 자산 5조원 이상인 경우 ‘공시대상 기업집단’으로 지정한다.",HOLD,LOW_SEMANTIC_SCORE,직접값 확인,직접값 확인,2025-02-28,GDP,0.5,%,2024,Y,KOSIS 세부 차원 통계표,공식값 좌표 확정,기사 지표와 공식 통계 개념의 의미 일치도가 부족함,공식값 1개 직접 비교,calculation=THRESHOLD | 세부문제유형=SEMANTIC_LOW_SCORE | 최신결과사유=LOW_SEMANTIC_SCORE,12개 슬롯 + 통합 원장 진단 규칙,확정,A00760,3,,전국,,,"{""claimed_operands"": ""[{'raw': '10조4000억원', 'value': 10400000000000.0, 'unit': '원'}, {'raw': '5조원', 'value': 5000000000000.0, 'unit': '원'}]""}",THRESHOLD,"{""operator"": ""GTE""}",,UNDETERMINED,SEMANTIC_LOW_SCORE,LOW_SEMANTIC_SCORE,,,,,,,,,,
4,D4 기준값·세부 좌표,기준값 판정(이상·이하·초과),연간,연간,공식값 1개,공식값과 기준값의 부등호 판정,단일 세부조건(지역),수치 1개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A00838_16,실제 우리나라 인구는 지난해 12만명 줄어드는 등 5년간 45만명 이상 감소했다.,HOLD,KOSIS_METADATA_UNAVAILABLE,직접값 확인,직접값 확인,2025-03-06,총인구,120000,명,2024,Y,KOSIS 세부 차원 통계표,KOSIS 공식 구조 확인,KOSIS 표의 항목·기간·분류 구조 조회를 완료하지 못함,공식값 1개 직접 비교,calculation=THRESHOLD | 세부문제유형=OFFICIAL_METADATA_LOOKUP | 최신결과사유=KOSIS_METADATA_UNAVAILABLE,12개 슬롯 + 통합 원장 진단 규칙,확정,A00838,16,,전국,,,"{""claimed_operands"": ""[{'raw': '45만명', 'value': 450000.0, 'unit': '명'}]""}",THRESHOLD,"{""direction"": ""DECREASE"", ""operator"": ""GTE""}",,UNDETERMINED,OFFICIAL_METADATA_LOOKUP,KOSIS_METADATA_UNAVAILABLE,,,,,,,,,,
4,D4 기준값·세부 좌표,기준값 판정(이상·이하·초과),월간,월간,공식값 1개,공식값과 기준값의 부등호 판정,단일 세부조건(지역),기사 수치 없음,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A00872_1,"인천시가 작년 1월 인구 300만명을 돌파한 이후 꾸준한 상승세를 보이며, 전국에서 가장 높은 인구 증가율을 기록했다.",HOLD,NO_HARD_GUARD_CANDIDATE,직접값 확인,직접값 확인,2025-03-09,총인구,3000000,명,2024-01,M,KOSIS 세부 차원 통계표,필수 조건 검사,기간·단위·지역 등 필수 조건을 모두 만족하는 공식 통계표 후보가 없음,공식값 1개 직접 비교,calculation=THRESHOLD | 세부문제유형=HARD_GUARD_ALIAS | 최신결과사유=NO_HARD_GUARD_CANDIDATE,12개 슬롯 + 통합 원장 진단 규칙,확정,A00872,1,,인천,,,,THRESHOLD,"{""direction"": ""INCREASE"", ""operator"": ""GT""}",,UNDETERMINED,HARD_GUARD_ALIAS,NO_HARD_GUARD_CANDIDATE,,,,,,,,,,
4,D4 기준값·세부 좌표,기준값 판정(이상·이하·초과),연간,연간,공식값 1개,공식값과 기준값의 부등호 판정,단일 세부조건(차원),수치 2개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A00899_16,"자동차 수출이 315만대를 기록한 2011년엔 466만대였고, 2012~2015년에도 450만대를 웃돌았다.",HOLD,NO_EVIDENCE_COORDINATE_CANDIDATE,직접값 확인,직접값 확인,2025-03-11,수출액,3150000,대,2011,Y,KOSIS 세부 차원 통계표,필수 조건 검사,공식 구조는 확인했지만 실제 값을 조회할 좌표를 확정하지 못함,공식값 1개 직접 비교,calculation=THRESHOLD | 세부문제유형=COORDINATE_GENERAL | 최신결과사유=NO_EVIDENCE_COORDINATE_CANDIDATE,12개 슬롯 + 통합 원장 진단 규칙,확정,A00899,16,,,,"{""raw"": ""{\""품목\"": [\""자동차\""]}""}","{""claimed_operands"": ""[{'raw': '466만대', 'value': 4660000.0, 'unit': '대'}, {'raw': '450만대', 'value': 4500000.0, 'unit': '대'}]""}",THRESHOLD,"{""operator"": ""GT""}",,UNDETERMINED,COORDINATE_GENERAL,NO_EVIDENCE_COORDINATE_CANDIDATE,,,,,,,,,,
4,D4 기준값·세부 좌표,기준값 판정(이상·이하·초과),월간,월간,공식값 1개,공식값과 기준값의 부등호 판정,복합 세부조건(대상집단·차원),수치 2개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A00922_4,◇‘쉬었음’ 청년 50만명 넘어 12일 통계청은 ‘2월 고용 동향’에서 지난달 15~29세 청년층의 ‘쉬었음’ 인구가 50만4000명으로 전년 같은 달 대비 6만1000명 늘었다고 밝혔다.,HOLD,NO_EVIDENCE_COORDINATE_CANDIDATE,직접값 확인,직접값 확인,2025-03-12,총인구,500000,명,2025-02,M,KOSIS 세부 차원 통계표,필수 조건 검사,공식 구조는 확인했지만 실제 값을 조회할 좌표를 확정하지 못함,공식값 1개 직접 비교,calculation=THRESHOLD | 세부문제유형=COORDINATE_GENERAL | 최신결과사유=NO_EVIDENCE_COORDINATE_CANDIDATE,12개 슬롯 + 통합 원장 진단 규칙,확정,A00922,4,,,청년,"{""raw"": ""{\""연령\"": \""15~29세\""}""}","{""claimed_operands"": ""[{'raw': '50만4000명', 'value': 504000.0, 'unit': '명'}, {'raw': '6만1000명', 'value': 61000.0, 'unit': '명'}]""}",THRESHOLD,"{""operator"": ""GT""}",통계청,UNDETERMINED,COORDINATE_GENERAL,NO_EVIDENCE_COORDINATE_CANDIDATE,,,,,,,,,,
4,D4 기준값·세부 좌표,기준값 판정(이상·이하·초과),연간,연간,공식값 1개,공식값과 기준값의 부등호 판정,복합 세부조건(대상집단·차원),기사 수치 없음,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A00922_5,청년층 쉬었음 인구가 50만명을 넘어선 것은 2003년 통계 작성 이래 최초다.,HOLD,NO_HARD_GUARD_CANDIDATE,직접값 확인,직접값 확인,2025-03-12,총인구,500000,명,2003,Y,KOSIS 세부 차원 통계표,필수 조건 검사,기간·단위·지역 등 필수 조건을 모두 만족하는 공식 통계표 후보가 없음,공식값 1개 직접 비교,calculation=THRESHOLD | 세부문제유형=HARD_GUARD_ALIAS | 최신결과사유=NO_HARD_GUARD_CANDIDATE,12개 슬롯 + 통합 원장 진단 규칙,확정,A00922,5,,,청년,"{""raw"": ""{\""연령집단\"": \""청년\""}""}",,THRESHOLD,"{""operator"": ""GT""}",,UNDETERMINED,HARD_GUARD_ALIAS,NO_HARD_GUARD_CANDIDATE,,,,,,,,,,
4,D4 기준값·세부 좌표,기준값 판정(이상·이하·초과),연간,연간,공식값 1개,공식값과 기준값의 부등호 판정,복합 세부조건(지역·차원),수치 1개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A01120_8,지난해 우리나라 자동차 수출액(708억달러) 중에서 대미 수출액은 49%를 웃돌았다.,HOLD,NO_HARD_GUARD_CANDIDATE,직접값 확인,직접값 확인,2025-03-28,수출액,70800000000,달러,2024,Y,KOSIS 세부 차원 통계표,필수 조건 검사,기간·단위·지역 등 필수 조건을 모두 만족하는 공식 통계표 후보가 없음,공식값 1개 직접 비교,calculation=THRESHOLD | 세부문제유형=HARD_GUARD_ALIAS | 최신결과사유=NO_HARD_GUARD_CANDIDATE,12개 슬롯 + 통합 원장 진단 규칙,확정,A01120,8,,전국,,"{""raw"": ""{\""품목\"": [\""자동차\""], \""교역상대국\"": [\""미국\""]}""}","{""claimed_operands"": ""[{'raw': '49%', 'value': 49.0, 'unit': '%'}]""}",THRESHOLD,"{""operator"": ""GT""}",,UNDETERMINED,HARD_GUARD_ALIAS,NO_HARD_GUARD_CANDIDATE,,,,,,,,,,
